thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
148,0,148,up,None,0.3732414999994944,None,,,148,0,148,0,197.1423080000004,,,,,,,,,,,,,,,,,,,,197.1258574000003,197.1423080000004,198.04301569999916,198.02600170000005,1,198.02880539999933,198.04301569999916,198.04301569999916,198.54204169999866,198.54204169999866,198.52574920000006,up,198.52580579999994,198.5258345000002,None,0.3732414999994944,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
149,0,149,up,None,0.364753900001233,None,,,149,0,149,0,198.54204169999866,,,,,,,,,,,,,,,,,,,,198.52602429999934,198.54204169999866,199.27560989999984,199.25954119999915,1,199.26222579999921,199.27560989999984,199.27560989999984,199.77482930000042,199.77482930000042,199.75878939999893,up,199.75885159999962,199.75888269999996,None,0.364753900001233,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
150,0,150,up,None,0.3661448000002565,None,,,150,0,150,0,199.77482930000042,,,,,,,,,,,,,,,,,,,,199.7590702999987,199.77482930000042,200.64233009999953,200.6258453999999,1,200.62806529999943,200.64233009999953,200.64233009999953,201.1421395999987,201.1421395999987,201.1251016999995,up,201.1251616999998,201.12519129999964,None,0.3661448000002565,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
151,0,151,up,None,0.3315070000007836,0.12025119999998424,,,151,0,151,0,201.1421395999987,,,,,,,,,,,,,,,,,,,,201.1253818999994,201.1421395999987,201.9088144999987,201.89269929999864,1,201.89545749999888,201.9088144999987,201.9088144999987,202.40889339999922,202.40889339999922,202.39248909999878,up,202.39255299999968,202.39258390000032,None,0.3315070000007836,0.12025119999998424,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
152,0,152,down,None,0.41986980000001495,None,,,152,0,152,0,202.40889339999922,,,,,,,,,,,,,,,,,,,,202.39275819999966,202.40889339999922,203.29245420000007,203.27580169999965,1,203.27890279999883,203.29245420000007,203.29245420000007,,,203.7760206999992,down,203.77609819999998,203.77613139999994,None,0.41986980000001495,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
153,0,153,down,None,0.45534029999907943,None,,,153,0,153,0,203.7920935000002,,,,,,,,,,,,,,,,,,,,203.7763670000004,203.7920935000002,204.4248678999993,204.40846020000026,2,204.4107910999992,204.4248678999993,204.4248678999993,204.92504199999894,204.92504199999894,204.9084282999993,down,204.90848619999997,204.9085157999998,None,0.45534029999907943,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
154,0,154,down,None,0.45892340000136755,None,,,154,0,154,0,204.92504199999894,,,,,,,,,,,,,,,,,,,,204.90865080000003,204.92504199999894,205.74143699999877,205.7251273999991,2,205.72758259999864,205.74143699999877,205.74143699999877,206.24232019999909,206.24232019999909,206.2251966999993,down,206.2252757999995,206.22530480000023,None,0.45892340000136755,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
155,0,155,down,None,0.3937967000001663,None,,,155,0,155,0,206.24232019999909,,,,,,,,,,,,,,,,,,,,206.22550509999928,206.24232019999909,207.14245579999988,207.12518499999896,2,207.1276187000003,207.14245579999988,207.14245579999988,,,207.62538010000026,down,207.62546359999942,207.625503199999,None,0.3937967000001663,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
156,0,156,None,None,,,,,156,0,156,0,207.64200569999957,,,,,,,,,,,,,,,,,,,,207.6257162999991,207.64200569999957,208.25860069999908,208.24235039999985,1,208.2446874999987,208.25860069999908,208.25860069999908,208.7587395999999,208.7587395999999,208.74233379999896,None,208.74240089999876,208.7424293999993,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
157,0,157,None,None,,,,,157,0,157,0,208.7587395999999,,,,,,,,,,,,,,,,,,,,208.7426233999995,208.7587395999999,209.57508589999998,209.55836979999913,1,209.56073230000038,209.57508589999998,209.57508589999998,,,210.05884630000037,None,210.05890100000033,210.0589351999988,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
158,0,158,up,None,0.39726709999922605,None,,,158,0,158,0,210.07579369999985,,,,,,,,,,,,,,,,,,,,210.05915129999994,210.07579369999985,210.87504239999907,210.8584205999996,1,210.860885099999,210.87504239999907,210.87504239999907,211.37547079999968,211.37547079999968,211.35866129999886,up,211.35873569999967,211.35876649999955,None,0.39726709999922605,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
159,0,159,down,None,0.420334800001001,None,,,159,0,159,0,211.37547079999968,,,,,,,,,,,,,,,,,,,,211.35894349999944,211.37547079999968,211.89201119999962,211.87501630000042,2,211.87781679999898,211.89201119999962,211.89201119999962,,,212.37594100000024,down,212.37601170000016,212.37603630000012,None,0.420334800001001,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
160,0,160,up,None,0.34538749999956053,None,,,160,0,160,0,212.39217999999892,,,,,,,,,,,,,,,,,,,,212.3762332999995,212.39217999999892,213.3751572000001,213.35904800000026,1,213.3615977999998,213.3751572000001,213.3751572000001,213.87500369999907,213.87500369999907,213.8585157999987,up,213.85856909999893,213.8585965000002,None,0.34538749999956053,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
161,0,161,None,None,,,,,161,0,161,0,213.87500369999907,,,,,,,,,,,,,,,,,,,,213.85875789999955,213.87500369999907,214.758195299999,214.74176839999927,2,214.7439648999989,214.758195299999,214.758195299999,,,215.2431362999996,None,215.24322679999932,215.24326759999894,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
162,0,162,down,None,0.3983762999996543,None,,,162,0,162,0,215.25873870000032,,,,,,,,,,,,,,,,,,,,215.2434661999996,215.25873870000032,216.02596859999903,216.0087825999999,2,216.01087019999977,216.02596859999903,216.02596859999903,216.52483609999945,216.52483609999945,216.50877279999986,down,216.50883889999932,216.5088715999991,None,0.3983762999996543,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
163,0,163,up,None,0.43869770000128483,None,,,163,0,163,0,216.52483609999945,,,,,,,,,,,,,,,,,,,,216.50905989999956,216.52483609999945,217.24160239999946,217.22589209999933,1,217.2285240000001,217.24160239999946,217.24160239999946,217.74147749999975,217.74147749999975,217.7254099999991,up,217.72546519999923,217.72549330000038,None,0.43869770000128483,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
164,0,164,None,None,,,,,164,0,164,0,217.74147749999975,,,,,,,,,,,,,,,,,,,,217.72566319999896,217.74147749999975,218.29158319999988,218.27594279999903,2,218.2790746999999,218.29158319999988,218.29158319999988,218.792051299999,218.792051299999,218.7755631,None,218.77559979999933,218.77561699999933,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
165,0,165,up,None,0.4487645999997767,None,,,165,0,165,0,218.792051299999,,,,,,,,,,,,,,,,,,,,218.7757447999993,218.792051299999,219.39153189999888,219.37512289999904,1,219.37740909999957,219.39153189999888,219.39153189999888,219.89182230000006,219.89182230000006,219.87506059999941,up,219.87511710000035,219.87514569999985,None,0.4487645999997767,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
166,0,166,None,None,,,,,166,0,166,0,219.89182230000006,,,,,,,,,,,,,,,,,,,,219.87531829999898,219.89182230000006,220.89201859999957,220.87573239999983,1,220.87784789999932,220.89201859999957,220.89201859999957,221.39169589999983,221.39169589999983,221.3758474999995,None,221.37589219999973,221.37591280000015,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
167,0,167,up,None,0.39394499999980326,None,,,167,0,167,0,221.39169589999983,,,,,,,,,,,,,,,,,,,,221.37606509999932,221.39169589999983,222.14228609999918,222.1260227999992,1,222.12869089999913,222.14228609999918,222.14228609999918,222.64206099999865,222.64206099999865,222.62563339999906,up,222.6256897000003,222.62571690000004,None,0.39394499999980326,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
168,0,168,None,None,,,,,168,0,168,0,222.64206099999865,,,,,,,,,,,,,,,,,,,,222.62589089999892,222.64206099999865,223.4422627999993,223.42564689999926,2,223.4289571999998,223.4422627999993,223.4422627999993,223.94224779999968,223.94224779999968,223.92579920000026,None,223.92584569999963,223.92586449999908,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
169,0,169,down,None,0.42615269999987504,None,,,169,0,169,0,223.94224779999968,,,,,,,,,,,,,,,,,,,,223.92600759999914,223.94224779999968,224.7582057999989,224.74176219999936,2,224.7441065999992,224.7582057999989,224.7582057999989,,,225.24239619999935,down,225.2424807999996,225.2425160999992,None,0.42615269999987504,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
170,0,170,down,None,0.4015380999990157,None,,,170,0,170,0,225.25838119999935,,,,,,,,,,,,,,,,,,,,225.24272829999973,225.25838119999935,225.95872659999986,225.94230760000028,2,225.94416319999982,225.95872659999986,225.95872659999986,226.45861870000044,226.45861870000044,226.4423766,down,226.44243089999873,226.44245090000004,None,0.4015380999990157,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
171,0,171,down,None,0.3518900000017311,0.11208409999926516,,,171,0,171,0,226.45861870000044,,,,,,,,,,,,,,,,,,,,226.44257949999883,226.45861870000044,227.39230829999906,227.3760860000002,2,227.37878719999935,227.39230829999906,227.39230829999906,227.89206569999988,227.89206569999988,227.87568250000004,down,227.87573859999975,227.8757674999997,None,0.3518900000017311,0.11208409999926516,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
172,0,172,up,None,0.3964747999998508,None,,,172,0,172,0,227.89206569999988,,,,,,,,,,,,,,,,,,,,227.87594119999994,227.89206569999988,228.47590339999988,228.45901159999994,1,228.4618062999998,228.47590339999988,228.47590339999988,228.97558620000018,228.97558620000018,228.95887140000013,up,228.9589245999996,228.95894229999976,None,0.3964747999998508,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
173,0,173,up,None,0.353550499999983,None,,,173,0,173,0,228.97558620000018,,,,,,,,,,,,,,,,,,,,228.95919010000034,228.97558620000018,229.5749180999992,229.5583788999993,1,229.5604743999993,229.5749180999992,229.5749180999992,,,230.05904129999908,up,230.05910779999977,230.0591444999991,None,0.353550499999983,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
174,0,174,up,None,0.3006846000007499,0.1518610000002809,,,174,0,174,0,230.07535519999874,,,,,,,,,,,,,,,,,,,,230.05934999999954,230.07535519999874,230.8598082999997,230.84287589999985,1,230.8457256999991,230.8598082999997,230.8598082999997,231.35882429999947,231.35882429999947,231.34251799999947,up,231.34257569999863,231.34259569999995,None,0.3006846000007499,0.1518610000002809,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
175,0,175,down,None,0.3833731999984593,None,,,175,0,175,0,231.35882429999947,,,,,,,,,,,,,,,,,,,,231.34276969999883,231.35882429999947,232.22504649999973,232.2090477999991,2,232.21185960000003,232.22504649999973,232.22504649999973,232.72479199999907,232.72479199999907,232.70838399999957,down,232.70844020000004,232.70846840000013,None,0.3833731999984593,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
176,0,176,up,None,0.42048670000076527,None,,,176,0,176,0,232.72479199999907,,,,,,,,,,,,,,,,,,,,232.70864079999956,232.72479199999907,233.49167669999952,233.47501389999888,1,233.47713569999905,233.49167669999952,233.49167669999952,,,233.97567009999875,up,233.97574739999982,233.9757912999994,None,0.42048670000076527,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
177,0,177,None,None,,,,,177,0,177,0,233.99181320000025,,,,,,,,,,,,,,,,,,,,233.9760882999999,233.99181320000025,234.72569309999926,234.7087730000003,1,234.71106829999917,234.72569309999926,234.72569309999926,,,235.2090231000002,None,235.20909709999978,235.20912859999953,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
178,0,178,None,None,,,,,178,0,178,0,235.22541739999906,,,,,,,,,,,,,,,,,,,,235.20937349999986,235.22541739999906,236.0253572999991,236.00911359999918,1,236.01144360000035,236.0253572999991,236.0253572999991,236.52573269999993,236.52573269999993,236.50915619999978,None,236.50920909999877,236.5092378999998,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
179,0,179,down,None,0.4113643000000593,None,,,179,0,179,0,236.52573269999993,,,,,,,,,,,,,,,,,,,,236.50945919999867,236.52573269999993,237.32501090000005,237.30935489999865,2,237.3119143999993,237.32501090000005,237.32501090000005,237.82564189999903,237.82564189999903,237.80915409999943,down,237.8091999999997,237.80921809999927,None,0.4113643000000593,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
180,0,180,down,None,0.37645680000059656,None,,,180,0,180,0,237.82564189999903,,,,,,,,,,,,,,,,,,,,237.80936629999997,237.82564189999903,238.57583129999875,238.55877949999922,2,238.56179129999873,238.57583129999875,238.57583129999875,239.07513469999867,239.07513469999867,239.05877859999964,down,239.05884289999995,239.05887529999927,None,0.37645680000059656,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
181,0,181,up,None,0.33699979999983043,0.10408250000000407,,,181,0,181,0,239.07513469999867,,,,,,,,,,,,,,,,,,,,239.05907209999896,239.07513469999867,239.97530579999875,239.9588461000003,1,239.96080619999884,239.97530579999875,239.97530579999875,,,240.4592431000001,up,240.4592929999999,240.45931290000044,None,0.33699979999983043,0.10408250000000407,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
182,0,182,down,None,0.40308400000139954,None,,,182,0,182,0,240.4756486999995,,,,,,,,,,,,,,,,,,,,240.45945029999893,240.4756486999995,241.30911430000015,241.29175289999876,2,241.2945886999987,241.30911430000015,241.30911430000015,,,241.7923265999998,down,241.79238579999947,241.79240670000036,None,0.40308400000139954,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
183,0,183,down,None,0.34934100000100443,0.10407449999911478,,,183,0,183,0,241.8086631999995,,,,,,,,,,,,,,,,,,,,241.7925536999992,241.8086631999995,242.67491549999977,242.65827569999965,2,242.66080320000037,242.67491549999977,242.67491549999977,,,243.1586456999994,down,243.15870489999907,243.15872619999936,None,0.34934100000100443,0.10407449999911478,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
184,0,184,None,None,,,,,184,0,184,0,243.17588069999874,,,,,,,,,,,,,,,,,,,,243.15888219999943,243.17588069999874,243.69197089999943,243.67501079999965,1,243.67720290000034,243.69197089999943,243.69197089999943,,,244.17531869999948,None,244.1753721999994,244.17540649999864,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
185,0,185,up,None,0.3672971000014513,None,,,185,0,185,0,244.1917298999997,,,,,,,,,,,,,,,,,,,,244.1755990999991,244.1917298999997,244.82531029999882,244.80850809999902,1,244.81038459999945,244.82531029999882,244.82531029999882,,,245.30894439999975,up,245.30902950000018,245.30906479999976,None,0.3672971000014513,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
186,0,186,up,None,0.4311529000005976,None,,,186,0,186,0,245.32522889999927,,,,,,,,,,,,,,,,,,,,245.30929389999983,245.32522889999927,246.2091392000002,246.19220490000043,1,246.19451779999872,246.2091392000002,246.2091392000002,246.70876279999902,246.70876279999902,246.69219909999993,up,246.69225899999947,246.6922881999999,None,0.4311529000005976,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
187,0,187,up,None,0.3475285000004078,0.06395559999873512,,,187,0,187,0,246.70876279999902,,,,,,,,,,,,,,,,,,,,246.69246170000042,246.70876279999902,247.30881769999905,247.29244350000045,2,247.29514009999912,247.30881769999905,247.30881769999905,247.8085332999999,247.8085332999999,247.79237029999967,up,247.79243019999922,247.79246070000045,None,0.3475285000004078,0.06395559999873512,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
188,0,188,up,None,0.4051643000002514,None,,,188,0,188,0,247.8085332999999,,,,,,,,,,,,,,,,,,,,247.79269299999942,247.8085332999999,248.6750073000003,248.65967509999973,1,248.6628880999997,248.6750073000003,248.6750073000003,249.1752319999996,249.1752319999996,249.15862329999982,up,249.15872279999894,249.15876529999878,None,0.4051643000002514,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
189,0,189,down,None,0.4275271000005887,None,,,189,0,189,0,249.1752319999996,,,,,,,,,,,,,,,,,,,,249.15892840000015,249.1752319999996,249.9089544999988,249.89219520000006,2,249.89440979999927,249.9089544999988,249.9089544999988,250.4088109000004,250.4088109000004,250.39234260000012,down,250.39240049999898,250.392425,None,0.4275271000005887,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
